 Ni Density=8.902
 Energy(eV), Delta, Beta
  30.  0.289391518  0.255935937
  30.4181843  0.283550143  0.247024685
  30.8421955  0.277632445  0.238550931
  31.2721214  0.271730721  0.230397359
  31.7080383  0.265782893  0.222523361
  32.150032  0.259795099  0.214918002
  32.5981827  0.253786743  0.207572505
  33.0525818  0.247762755  0.200478226
  33.5133171  0.241722479  0.193626344
  33.9804764  0.235655263  0.187008545
  34.4541473  0.229549646  0.180630118
  34.9344177  0.223429218  0.174565986
  35.4213829  0.217361361  0.168835148
  35.9151382  0.21138519  0.163297653
  36.4157791  0.205465436  0.157941788
  36.9233932  0.199576691  0.152761728
  37.4380875  0.193692252  0.147751436
  37.9599533  0.187764317  0.142905459
  38.4890938  0.181701034  0.138220072
  39.0256119  0.175653815  0.134396493
  39.5696068  0.169932306  0.130710587
  40.1211853  0.164455697  0.127131537
  40.6804543  0.15912804  0.123650469
  41.2475166  0.15386951  0.120264746
  41.8224831  0.148613974  0.116971649
  42.405468  0.143301502  0.113791965
  42.9965744  0.138023585  0.111158095
  43.5959282  0.133061156  0.10880173
  44.2036324  0.128353685  0.106521986
  44.8198051  0.123830356  0.104290262
  45.4445686  0.11944218  0.102105275
  46.0780411  0.115161665  0.0999658927
  46.7203445  0.110955194  0.097871393
  47.3715973  0.106665745  0.0958208665
  48.0319328  0.102341674  0.093954213
  48.7014732  0.0982101262  0.0924816355
  49.3803444  0.0943234786  0.0911316276
  50.0686798  0.0906371623  0.0898014084
  50.7666092  0.0870879367  0.0884906724
  51.4742699  0.083640568  0.0871989429
  52.1917915  0.0802725405  0.0859263316
  52.9193192  0.0769695267  0.0847320333
  53.6569862  0.0737565085  0.0835723206
  54.4049339  0.0706157759  0.0824322253
  55.163311  0.0675295219  0.0813076645
  55.9322586  0.0644851029  0.0801983997
  56.7119217  0.0614900254  0.0791007057
  57.5024567  0.0585823394  0.0779942572
  58.3040123  0.0554986931  0.0765965953
  59.1167336  0.0521469302  0.075224109
  59.9407921  0.0484439544  0.0738761649
  60.7763329  0.0440191142  0.0727770701
  61.6235237  0.0391687974  0.0723607689
  62.4825172  0.03438228  0.072707206
  63.3534927  0.0294972192  0.0730549842
  64.2366028  0.0236772578  0.0734045655
  65.1320343  0.0165002402  0.0777895227
  66.0399323  0.0117463544  0.0847868398
  66.960495  0.00987932831  0.0931128711
  67.8938904  0.0116074476  0.102256
  68.8402939  0.0167771485  0.109615855
  69.7998886  0.0233755093  0.110243991
  70.7728577  0.0282125212  0.110447362
  71.7593994  0.0322385468  0.110436641
  72.7596817  0.0359261334  0.109006427
  73.7739182  0.0387002826  0.107248016
  74.8022842  0.0408328287  0.105517901
  75.844986  0.0427458398  0.103815667
  76.9022217  0.0445707515  0.10206151
  77.9741974  0.0462153517  0.0999360681
  79.0611115  0.0475147702  0.0976980776
  80.1631851  0.0485698096  0.0955101475
  81.2806168  0.0494793244  0.0933713615
  82.4136276  0.0503514074  0.0912803859
  83.5624237  0.0512219444  0.0890456066
  84.7272415  0.0519793704  0.0865214095
  85.9082947  0.0523611307  0.0839744955
  87.1058121  0.052514486  0.0815025792
  88.320015  0.0525064804  0.0791034475
  89.5511475  0.0523719415  0.0767749175
  90.7994385  0.0521016344  0.0745149255
  92.0651398  0.0516860187  0.0723530725
  93.3484802  0.0511729494  0.0703384802
  94.649704  0.0506774187  0.0684967414
  95.9690704  0.0502185188  0.0667032674
  97.3068314  0.0497461595  0.0649567321
  98.6632385  0.0492598414  0.0632559508
  100.038544  0.0487601757  0.0615997352
  101.433029  0.0482484251  0.0599868335
  102.846954  0.047726471  0.058416117
  104.280579  0.0471968912  0.0568865836
  105.734192  0.0466640331  0.0553971305
  107.208076  0.0461425632  0.0539466441
  108.702492  0.045611959  0.0524888523
  110.217751  0.0450631753  0.0510525815
  111.754128  0.0444896147  0.0496515222
  113.311913  0.0438963175  0.048288919
  114.891418  0.0432943441  0.0469637029
  116.492943  0.0426855981  0.0456748828
  118.116798  0.0420747474  0.0444214083
  119.763275  0.0414663367  0.0432023555
  121.432716  0.0408641286  0.0419884101
  123.125427  0.0402431302  0.0407907926
  124.841721  0.0395979062  0.0396221802
  126.581955  0.0389375351  0.038487006
  128.346436  0.0382644124  0.0373843126
  130.135513  0.03757561  0.0363132954
  131.949539  0.0368532836  0.0352729335
  133.788834  0.0360519737  0.0342623517
  135.653778  0.0352505706  0.0334134996
  137.544724  0.0345164761  0.0326812677
  139.462021  0.0338633843  0.0319747701
  141.406052  0.0332573764  0.0312834829
  143.377167  0.0326882228  0.03060719
